NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim_practice.started_mean,Stim_practice.started_raw,Stim_practice.started_std,Stim_practice.stopped_raw,key_resp_practice.keys_raw,key_resp_practice.rt_mean,key_resp_practice.rt_raw,key_resp_practice.rt_std,key_resp_practice.started_mean,key_resp_practice.started_raw,key_resp_practice.started_std,key_resp_practice.stopped_raw,order
2,['2'],TMTstop-A_1_practice.png,TMTstop-A_1_practicefirstgreen.png,TMTstop-A_1_practicefirstred.png,10,1.0,17.253599166870117,17.253599166870117,0.0,,'2',0.17783169448375702,0.17783169448375702,0.0,17.253599166870117,17.253599166870117,0.0,,1.0
3,['3'],TMTstop-A_1_practicelinestimulus0.png,TMTstop-A_1_practicegreenlinestimulus0.png,TMTstop-A_1_practiceredlinestimulus0.png,10,1.0,17.516407012939453,17.516407012939453,0.0,,'3',0.5663433074951172,0.5663433074951172,0.0,17.516407012939453,17.516407012939453,0.0,,2.0
4,['1'],TMTstop-A_1_practicelinestimulus1.png,TMTstop-A_1_practicegreenlinestimulus1.png,TMTstop-A_1_practiceredlinestimulus1.png,10,1.0,18.162593841552734,18.162593841552734,0.0,,'1',0.10778389871120453,0.10778389871120453,0.0,18.162593841552734,18.162593841552734,0.0,,3.0
5,['2'],TMTstop-A_1_practicelinestimulus2.png,TMTstop-A_1_practicegreenlinestimulus2.png,TMTstop-A_1_practiceredlinestimulus2.png,10,1.0,18.343088150024414,18.343088150024414,0.0,,'2',0.0063367001712322235,0.0063367001712322235,0.0,18.343088150024414,18.343088150024414,0.0,,4.0
6,['3'],TMTstop-A_1_practicelinestimulus3.png,TMTstop-A_1_practicegreenlinestimulus3.png,TMTstop-A_1_practiceredlinestimulus3.png,10,1.0,18.4261531829834,18.4261531829834,0.0,,'3',0.023841699585318565,0.023841699585318565,0.0,18.4261531829834,18.4261531829834,0.0,,5.0
7,['1'],TMTstop-A_1_practicelinestimulus4.png,TMTstop-A_1_practicegreenlinestimulus4.png,TMTstop-A_1_practiceredlinestimulus4.png,10,1.0,18.530601501464844,18.530601501464844,0.0,,'1',0.06798800081014633,0.06798800081014633,0.0,18.530601501464844,18.530601501464844,0.0,,6.0
8,['3'],TMTstop-A_1_practicelinestimulus5.png,TMTstop-A_1_practicegreenlinestimulus5.png,TMTstop-A_1_practiceredlinestimulus5.png,10,1.0,18.67006492614746,18.67006492614746,0.0,,'3',0.10854779928922653,0.10854779928922653,0.0,18.67006492614746,18.67006492614746,0.0,,7.0
9,['2'],TMTstop-A_1_practicelinestimulus6.png,TMTstop-A_1_practicegreenlinestimulus6.png,TMTstop-A_1_practiceredlinestimulus6.png,10,1.0,18.849985122680664,18.849985122680664,0.0,,'2',1.134900450706482,1.134900450706482,0.0,18.849985122680664,18.849985122680664,0.0,,8.0
10,['3'],TMTstop-A_1_practicelinestimulus7.png,TMTstop-A_1_practicegreenlinestimulus7.png,TMTstop-A_1_practiceredlinestimulus7.png,10,1.0,20.072084426879883,20.072084426879883,0.0,,'3',0.10939289629459381,0.10939289629459381,0.0,20.072084426879883,20.072084426879883,0.0,,9.0
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,1.0,20.252809524536133,20.252809524536133,0.0,,'1',0.3316428065299988,0.3316428065299988,0.0,20.252809524536133,20.252809524536133,0.0,,10.0
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,1.0,20.655317306518555,20.655317306518555,0.0,,'2',0.14747439324855804,0.14747439324855804,0.0,20.655317306518555,20.655317306518555,0.0,,11.0
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,1.0,20.87763023376465,20.87763023376465,0.0,,'3',0.06341750174760818,0.06341750174760818,0.0,20.87763023376465,20.87763023376465,0.0,,12.0

extraInfo
participant,
session,001
date,2022_Jan_12_1638
expName,TMTAstop-A
psychopyVersion,2021.2.3
frameRate,144.1077926712815
